Series Name,Series Code,Country Name,Country Code,2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Sri Lanka,LKA,50.43810272,43.52697372,38.30737686,33.57352066
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,St. Kitts and Nevis,KNA,53.85012054,57.53030014,52.56438446,54.25442505
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,St. Lucia,LCA,43.19232178,43.95924759,47.5651474,50.39321136
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,St. Martin (French part),MAF,..,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,St. Vincent and the Grenadines,VCT,67.3024826,67.71557617,69.15919495,69.08777618
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Sub-Saharan Africa,SSF,42.6513980569908,41.9614541679528,40.2851830073534,39.958936935428
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Sub-Saharan Africa (excluding high income),SSA,43.1971749403953,42.3099646562947,40.7658251499509,40.7747644774301
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,42.6513980569908,41.9614541679528,40.2851830073534,39.958936935428
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Sudan,SDN,34.17627716,26.06090164,21.76585197,20.74396706
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Suriname,SUR,66.82447815,65.19638062,69.94896698,62.00385666
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Sweden,SWE,86.05833435,85.7720108,85.86493683,86.0816803
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Switzerland,CHE,35.73272705,35.66999054,34.87789536,33.08256912
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Syrian Arab Republic,SYR,40.64048004,31.23952866,24.37976265,14.93860626
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Tajikistan,TJK,24.19561386,23.17321777,23.4203434,25.61055756
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Tanzania,TZA,28.24632072,27.23568726,31.31947899,31.67225456
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Thailand,THA,70.36411285,70.36208344,72.69755554,77.88262939
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Timor-Leste,TLS,55.2783699,63.44329834,71.77742767,77.70168304
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Togo,TGO,14.74263954,9.93372917,10.66107464,11.14169788
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Tonga,TON,53.71821594,46.44569397,48.26197815,46.25782394
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Trinidad and Tobago,TTO,46.08156967,46.65592957,45.46346283,48.38174057
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Tunisia,TUN,61.1117897,56.01768494,52.65161133,54.08564377
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Turkiye,TUR,78.84537506,78.80183411,75.15867615,75.92346191
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Turkmenistan,TKM,18.37001038,17.1723938,14.87223053,17.13752747
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Turks and Caicos Islands,TCA,..,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Tuvalu,TUV,83.69886017,53.28163147,77.3429184,72.80529022
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Uganda,UGA,22.73633385,20.95950127,22.09959221,21.79863739
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Ukraine,UKR,49.28601456,52.12297821,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,United Arab Emirates,ARE,60.98609543,64.10680389,65.76844788,66.77935791
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,United Kingdom,GBR,84.10111237,83.74863434,82.08061218,81.77081299
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,United States,USA,56.92621231,55.45219421,55.1751709,53.95373535
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Upper middle income,UMC,55.5311892297993,54.7345721228015,56.3804540903999,55.8806049181255
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Uruguay,URY,71.58508301,73.42716217,70.66775513,72.35817719
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Uzbekistan,UZB,46.15740204,39.1982193,33.76481628,35.36053848
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Vanuatu,VUT,62.41287613,26.86016083,39.93941879,56.58071136
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,"Venezuela, RB",VEN,37.28844833,33.52462387,45.38235855,31.73043251
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Viet Nam,VNM,41.33344269,43.19807816,43.42373276,44.30301285
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Virgin Islands (U.S.),VIR,..,..,..,..
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,West Bank and Gaza,PSE,37.50418472,40.89227676,40.34555054,41.43405914
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,World,WLD,63.5898331121025,63.0559248744561,62.3569989958442,60.9400775511878
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,"Yemen, Rep.",YEM,7.37977695,7.50885725,10.41638088,8.44428062
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Zambia,ZMB,56.98109055,42.51919937,48.11394882,40.71538925
Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,Zimbabwe,ZWE,22.09209633,32.9379158,29.99233055,32.35212708
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Afghanistan,AFG,1.18621242,0.71036398,0.18147056,0.24774949
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Africa Eastern and Southern,AFE,3.1387376262421,3.08059075645484,2.74728133485323,2.69883179761905
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Africa Western and Central,AFW,0.902921014711324,0.909341818849809,0.916696263397926,0.956329000337115
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Albania,ALB,2.97455955,2.91998744,3.72758842,3.49766994
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Algeria,DZA,3.31185937,2.87333918,1.71663105,2.30922818
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,American Samoa,ASM,..,..,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Andorra,AND,6.37670708,6.16799164,5.53698158,5.45127535
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Angola,AGO,1.46055436,1.51676536,1.30711842,1.1340301
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Antigua and Barbuda,ATG,3.58067584,3.06314707,2.85039449,2.30815935
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Arab World,ARB,3.65123150016355,3.36644910116568,2.93568567934409,3.33390266787101
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Argentina,ARG,6.99057627,6.34810066,5.95705795,6.18493843
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Armenia,ARM,2.35673714,2.18868065,1.71535587,1.46441019
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Aruba,ABW,..,..,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Australia,AUS,7.85286617,7.93791485,7.34881544,7.65963793
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Austria,AUT,8.71023846,9.46212482,8.65631485,8.532197
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Azerbaijan,AZE,2.32817769,1.48136711,0.95312107,1.39353979
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,"Bahamas, The",BHS,4.37366199,3.51553249,3.99245048,3.18650889
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Bahrain,BHR,2.86910701,2.75866771,2.37968802,2.36801171
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Bangladesh,BGD,0.35576752,0.38806468,0.34193528,0.31430635
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Barbados,BRB,3.32207417,4.04128695,2.6457088,2.25056767
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Belarus,BLR,4.54088545,4.87342072,4.44357491,4.7274251
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Belgium,BEL,8.72537518,8.49062634,7.9360981,7.95761585
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Belize,BLZ,3.79881597,3.51546001,2.61415029,2.69897199
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Benin,BEN,0.51122105,0.33374113,0.50720674,0.4894892
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Bermuda,BMU,..,..,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Bhutan,BTN,3.18623781,2.31712747,2.13837457,2.9429884
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Bolivia,BOL,5.80238628,5.88253403,4.61549664,4.65502548
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Bosnia and Herzegovina,BIH,6.75351286,6.52639914,5.73453379,6.00363779
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Botswana,BWA,4.48994827,4.82830048,4.30745316,4.72067308
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Brazil,BRA,4.17190552,4.30673981,4.25969172,4.29392195
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,British Virgin Islands,VGB,..,..,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Brunei Darussalam,BRN,2.30922484,1.99766231,1.6302222,2.06224728
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Bulgaria,BGR,5.05085564,5.52486372,4.77777004,4.97369862
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Burkina Faso,BFA,2.84514332,2.73058271,2.62870407,2.45250058
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Burundi,BDI,2.1569612,2.22447824,1.58512878,1.34036565
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Cabo Verde,CPV,4.64176846,4.58503008,4.16780281,3.42531776
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Cambodia,KHM,1.40071249,3.00353575,1.17839336,1.24129963
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Cameroon,CMR,0.60675448,0.48882192,0.66833162,0.66923392
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Canada,CAN,9.61535835,9.00172424,7.86726427,7.86552382
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Caribbean small states,CSS,3.67656825829918,3.40019096645837,2.92871091421448,2.85729627417252
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Cayman Islands,CYM,..,..,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Central African Republic,CAF,1.22141719,1.26395118,1.49499202,1.53037214
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Central Europe and the Baltics,CEB,5.46286573804227,5.57397138215314,5.32806004986715,5.49682772771346
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Chad,TCD,0.55167967,0.73647583,0.92589098,1.26169586
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Channel Islands,CHI,..,..,..,..
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Chile,CHL,5.48000908,5.21842861,5.09029913,5.25075579
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,China,CHN,3.01223373,2.8417747,3.39281297,3.39381886
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Colombia,COL,6.18919849,6.64501476,5.34694386,5.73787117
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Comoros,COM,1.29287672,0.94517165,0.8734315,0.84639359
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,"Congo, Dem. Rep.",COD,0.63877279,0.64831114,0.72449565,0.68990564
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,"Congo, Rep.",COG,1.73444974,1.72020531,0.80518568,1.12095106
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Costa Rica,CRI,5.61917973,5.35382223,4.95363188,4.61124086
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Cote d'Ivoire,CIV,1.33183074,1.59011114,1.49067545,1.40123832
Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,Croatia,HRV,6.28337812,6.79773712,6.16261101,6.00462341
